stateName,placeName,DisasterCount Biological,DisasterCount Drought,DisasterCount Earthquake,DisasterCount Fire,DisasterCount Flood,DisasterCount Hurricane,DisasterCount Severe Storm,DisasterCount Snowstorm,DisasterCount Tornado,Total RiskScore
Illinois                      ,Edgar (County),9,0,0,0,12,2,23,9,14,310
Illinois                      ,Edwards (County),9,0,0,0,0,2,4,1,17,152
Illinois                      ,Effingham (County),9,0,0,0,0,2,8,9,15,176
Illinois                      ,Fayette (County),9,0,0,0,0,2,0,9,21,208
Illinois                      ,Ford (County),9,0,0,0,0,2,0,13,6,160
Illinois                      ,Franklin (County),9,0,0,0,12,2,43,1,6,302
Illinois                      ,Fulton (County),9,0,0,0,83,2,30,14,26,678
Illinois                      ,Gallatin (County),9,0,0,0,12,2,48,1,14,358
Illinois                      ,Greene (County),9,0,0,0,66,2,82,3,14,716
Illinois                      ,Grundy (County),9,0,0,0,42,2,32,15,6,442
Illinois                      ,Hamilton (County),9,0,0,0,0,2,38,1,25,304
Illinois                      ,Hancock (County),9,0,0,0,88,2,38,13,14,662
Illinois                      ,Hardin (County),9,0,0,0,0,2,35,1,5,218
Illinois                      ,Henderson (County),9,0,0,0,97,2,15,13,12,608
Illinois                      ,Henry (County),9,0,0,0,51,2,24,16,0,424
Illinois                      ,Iroquois (County),9,0,0,0,0,2,18,4,6,202
Illinois                      ,Jackson (County),9,0,0,0,57,2,55,1,14,564
Illinois                      ,Jasper (County),9,0,0,0,0,2,27,9,20,280
Illinois                      ,Jefferson (County),9,0,0,0,0,2,9,0,5,110
Illinois                      ,Jersey (County),9,0,0,0,105,2,58,0,16,820
Illinois                      ,Jo Daviess (County),9,0,0,0,74,2,40,12,12,620
Illinois                      ,Johnson (County),9,0,0,0,12,2,9,1,14,198
Illinois                      ,Kane (County),9,0,0,0,34,2,32,15,24,488
Illinois                      ,Kankakee (County),9,0,0,0,12,2,6,4,0,144
Illinois                      ,Kendall (County),9,0,0,0,38,2,21,7,12,368
Illinois                      ,Knox (County),9,0,0,0,47,2,9,13,0,324
Illinois                      ,La Salle (County),9,0,0,0,74,2,54,16,18,706
Illinois                      ,Lake (County),9,0,0,0,50,2,32,16,24,548
Illinois                      ,Lawrence (County),9,0,0,0,9,2,41,1,14,312
Illinois                      ,Lee (County),9,0,0,0,41,2,0,12,0,260
Illinois                      ,Livingston (County),9,0,0,0,26,2,18,13,0,310
Illinois                      ,Logan (County),9,0,0,0,24,2,18,12,18,380
Illinois                      ,Macon (County),9,0,0,0,24,2,21,3,18,362
Illinois                      ,Macoupin (County),9,0,0,0,0,2,25,0,16,244
Illinois                      ,Madison (County),9,0,0,0,57,2,45,0,7,538
Illinois                      ,Marion (County),9,0,0,0,0,2,25,9,6,222
Illinois                      ,Marshall (County),9,0,0,0,50,2,16,16,0,390
Illinois                      ,Mason (County),9,0,0,0,66,2,34,13,26,634
Illinois                      ,Massac (County),9,0,0,0,24,2,41,1,11,370
Illinois                      ,McDonough (County),9,0,0,0,14,2,15,14,6,250
Illinois                      ,McHenry (County),9,0,0,0,54,2,0,17,24,444
Illinois                      ,McLean (County),9,0,0,0,12,2,0,13,24,314
Illinois                      ,Menard (County),9,0,0,0,12,2,20,14,16,302
Illinois                      ,Mercer (County),9,0,0,0,80,2,15,14,12,542
Illinois                      ,Monroe (County),9,0,0,0,86,2,70,0,5,730
Illinois                      ,Montgomery (County),9,0,0,0,0,2,9,0,8,160
Illinois                      ,Morgan (County),9,0,0,0,66,2,39,12,16,594
Illinois                      ,Moultrie (County),9,0,0,0,0,2,18,12,16,262
Illinois                      ,Ogle (County),9,0,0,0,37,2,26,14,0,366
Illinois                      ,Peoria (County),9,0,0,0,62,2,10,16,0,416
Illinois                      ,Perry (County),9,0,0,0,0,2,22,0,17,208
Illinois                      ,Piatt (County),9,0,0,0,0,2,12,3,18,256
Illinois                      ,Pike (County),9,0,0,0,121,2,50,13,28,922
Illinois                      ,Pope (County),9,0,0,0,24,2,41,1,20,404
Illinois                      ,Pulaski (County),9,0,0,0,48,2,57,0,14,530
Illinois                      ,Putnam (County),9,0,0,0,26,2,18,15,0,290
Illinois                      ,Randolph (County),9,0,0,0,69,2,69,0,14,656
Illinois                      ,Richland (County),9,0,0,0,0,2,12,10,13,192
Illinois                      ,Rock Island (County),9,0,0,0,101,2,15,9,12,614
Illinois                      ,Saline (County),9,0,0,0,0,2,40,1,14,264
Illinois                      ,Sangamon (County),9,0,0,0,12,2,47,12,14,428
Illinois                      ,Schuyler (County),9,0,0,0,71,2,59,12,14,682
Illinois                      ,Scott (County),9,0,0,0,54,2,60,13,14,614
Illinois                      ,Shelby (County),9,0,0,0,9,2,4,12,16,256
Illinois                      ,St. Clair (County),9,0,0,0,75,2,53,0,18,688
Illinois                      ,Stark (County),9,0,0,0,14,2,0,14,0,160
Illinois                      ,Stephenson (County),9,0,0,0,45,2,32,13,0,416
Illinois                      ,Tazewell (County),9,0,0,0,62,2,22,13,6,480
Illinois                      ,Union (County),9,0,0,0,57,2,45,1,14,526
Illinois                      ,Vermilion (County),9,0,0,0,0,2,29,3,36,360
Illinois                      ,Wabash (County),9,0,0,0,0,2,30,1,32,316
Illinois                      ,Warren (County),9,0,0,0,26,2,18,12,0,270
Illinois                      ,Washington (County),9,0,0,0,0,2,18,9,11,204
Illinois                      ,Wayne (County),9,0,0,0,0,2,13,0,32,242
Illinois                      ,White (County),9,0,0,0,0,2,38,1,17,284
Illinois                      ,Whiteside (County),9,0,0,0,77,2,6,11,12,488
Illinois                      ,Will (County),9,0,0,0,38,2,50,15,30,596
Illinois                      ,Williamson (County),9,0,0,0,0,2,35,1,17,268
Illinois                      ,Winnebago (County),9,0,0,0,42,2,30,16,12,468
Illinois                      ,Woodford (County),9,0,0,0,50,2,32,12,6,492
Indiana                       ,Adams (County),10,0,0,0,24,2,56,7,24,500
Indiana                       ,Allen (County),10,0,0,0,36,2,69,5,0,500
Indiana                       ,Bartholomew (County),10,0,0,0,20,2,35,1,12,332
Indiana                       ,Benton (County),10,0,0,0,21,2,88,7,12,584
Indiana                       ,Blackford (County),10,0,0,0,12,2,41,7,12,382
Indiana                       ,Boone (County),10,0,0,0,12,2,44,6,12,390
Indiana                       ,Brown (County),10,0,0,0,32,2,71,1,0,476
Indiana                       ,Carroll (County),10,0,0,0,10,2,46,7,0,346
Indiana                       ,Cass (County),10,0,0,0,0,2,40,7,24,372
Indiana                       ,Clark (County),10,0,0,0,46,2,99,1,12,682
Indiana                       ,Clay (County),10,0,0,0,20,2,91,5,0,522
Indiana                       ,Clinton (County),10,0,0,0,20,2,49,4,12,422
Indiana                       ,Crawford (County),10,0,0,0,29,2,114,1,12,670
Indiana                       ,Daviess (County),10,0,0,0,40,2,88,1,0,566
Indiana                       ,DeKalb (County),10,0,0,0,16,2,48,5,0,336
Indiana                       ,Dearborn (County),10,0,0,0,46,2,109,1,12,732
Indiana                       ,Decatur (County),10,0,0,0,12,2,42,1,12,336
Indiana                       ,Delaware (County),10,0,0,0,12,2,46,5,12,394
Indiana                       ,Dubois (County),10,0,0,0,16,2,74,1,0,412
Indiana                       ,Elkhart (County),10,0,0,0,18,2,20,7,12,290
Indiana                       ,Fayette (County),10,0,0,0,32,2,37,6,0,382
Indiana                       ,Floyd (County),10,0,0,0,26,2,76,1,12,516
Indiana                       ,Fountain (County),10,0,0,0,4,2,51,4,0,290
Indiana                       ,Franklin (County),10,0,0,0,32,2,108,3,12,674
Indiana                       ,Fulton (County),10,0,0,0,18,2,47,7,12,402
Indiana                       ,Gibson (County),10,0,0,0,53,2,123,1,0,756
Indiana                       ,Grant (County),10,0,0,0,12,2,58,7,24,504
Indiana                       ,Greene (County),10,0,0,0,28,2,106,1,0,588
Indiana                       ,Hamilton (County),10,0,0,0,20,2,51,5,12,456
Indiana                       ,Hancock (County),10,0,0,0,12,2,45,5,12,398
Indiana                       ,Harrison (County),10,0,0,0,38,2,89,3,12,630
Indiana                       ,Hendricks (County),10,0,0,0,8,2,47,4,0,296
Indiana                       ,Henry (County),10,0,0,0,12,2,53,7,12,434
Indiana                       ,Howard (County),10,0,0,0,12,2,48,5,12,392
Indiana                       ,Huntington (County),10,0,0,0,4,2,55,5,12,368
Indiana                       ,Jackson (County),10,0,0,0,28,2,80,1,12,534
Indiana                       ,Jasper (County),10,0,0,0,18,2,69,5,0,454
Indiana                       ,Jay (County),10,0,0,0,12,2,49,7,0,332
Indiana                       ,Jefferson (County),10,0,0,0,58,2,130,1,12,852
Indiana                       ,Jennings (County),10,0,0,0,32,2,71,3,12,530
Indiana                       ,Johnson (County),10,0,0,0,12,2,84,4,0,464
Indiana                       ,Knox (County),10,0,0,0,28,2,99,1,0,556
Indiana                       ,Kosciusko (County),10,0,0,0,10,2,55,7,12,402
Indiana                       ,LaGrange (County),10,0,0,0,0,2,9,9,24,226
Indiana                       ,LaPorte (County),10,0,0,0,30,2,48,5,12,440
Indiana                       ,Lake (County),10,0,0,0,30,2,79,7,0,534
Indiana                       ,Lawrence (County),10,0,0,0,28,2,96,1,12,610
Indiana                       ,Madison (County),10,0,0,0,20,2,94,7,0,558
Indiana                       ,Marion (County),10,0,0,0,20,2,75,5,0,462
Indiana                       ,Marshall (County),10,0,0,0,30,2,26,5,24,408
Indiana                       ,Martin (County),10,0,0,0,24,2,98,1,0,548
Indiana                       ,Miami (County),10,0,0,0,4,2,50,5,0,316
Indiana                       ,Monroe (County),10,0,0,0,12,2,78,3,0,430
Indiana                       ,Montgomery (County),10,0,0,0,20,2,96,4,12,614
Indiana                       ,Morgan (County),10,0,0,0,20,2,80,4,0,482
Indiana                       ,Newton (County),10,0,0,0,21,2,66,7,0,452
Indiana                       ,Noble (County),10,0,0,0,4,2,55,5,12,368
Indiana                       ,Ohio (County),10,0,0,0,34,2,97,1,12,620
Indiana                       ,Orange (County),10,0,0,0,20,2,107,1,0,560
Indiana                       ,Owen (County),10,0,0,0,20,2,117,1,0,598
Indiana                       ,Parke (County),10,0,0,0,20,2,87,6,0,502
Indiana                       ,Perry (County),10,0,0,0,37,2,102,3,12,660
Indiana                       ,Pike (County),10,0,0,0,28,2,114,3,0,624
Indiana                       ,Pokagon Potawatomi Band (TDSA),8,0,0,0,0,0,0,0,0,36
Indiana                       ,Porter (County),10,0,0,0,18,2,42,5,0,314
Indiana                       ,Posey (County),10,0,0,0,28,2,116,3,0,642
Indiana                       ,Pulaski (County),10,0,0,0,26,2,40,7,12,398
Indiana                       ,Putnam (County),10,0,0,0,8,2,113,4,0,548
Indiana                       ,Randolph (County),10,0,0,0,12,2,47,7,20,436
Indiana                       ,Ripley (County),10,0,0,0,12,2,93,3,0,484
Indiana                       ,Rush (County),10,0,0,0,20,2,52,6,12,414
Indiana                       ,Scott (County),10,0,0,0,24,2,79,1,12,522
Indiana                       ,Shelby (County),10,0,0,0,20,2,39,4,12,368
Indiana                       ,Spencer (County),10,0,0,0,34,2,67,1,0,452
Indiana                       ,St. Joseph (County),10,0,0,0,26,2,32,7,12,370
Indiana                       ,Starke (County),10,0,0,0,34,2,45,7,12,436
Indiana                       ,Statewide,0,0,0,0,0,0,1,0,0,6
Indiana                       ,Steuben (County),10,0,0,0,12,2,8,7,24,262
Indiana                       ,Sullivan (County),10,0,0,0,32,2,106,3,0,610
Indiana                       ,Switzerland (County),10,0,0,0,38,2,96,3,12,644
Indiana                       ,Tippecanoe (County),10,0,0,0,12,2,54,4,12,414
Indiana                       ,Tipton (County),10,0,0,0,12,2,49,6,0,356
Indiana                       ,Union (County),10,0,0,0,8,2,75,1,0,396
Indiana                       ,Vanderburgh (County),10,0,0,0,26,2,95,1,14,608
Indiana                       ,Vermillion (County),10,0,0,0,33,2,72,4,0,494
Indiana                       ,Vigo (County),10,0,0,0,32,2,70,5,0,486
Indiana                       ,Wabash (County),10,0,0,0,9,2,44,5,0,284
Indiana                       ,Warren (County),10,0,0,0,21,2,59,6,12,466
Indiana                       ,Warrick (County),10,0,0,0,25,2,100,1,14,608
Indiana                       ,Washington (County),10,0,0,0,20,2,118,1,12,656
Indiana                       ,Wayne (County),10,0,0,0,8,2,61,4,0,364
Indiana                       ,Wells (County),10,0,0,0,12,2,34,7,24,396
Indiana                       ,White (County),10,0,0,0,14,2,69,5,12,482
Indiana                       ,Whitley (County),10,0,0,0,0,2,47,7,0,276
Iowa                          ,Adair (County),9,0,0,0,34,2,63,1,0,502
Iowa                          ,Adams (County),9,0,0,0,50,2,56,0,0,532
Iowa                          ,Allamakee (County),9,0,0,0,124,2,79,0,0,866
Iowa                          ,Appanoose (County),9,0,0,0,47,2,81,0,0,604
Iowa                          ,Audubon (County),9,0,0,0,79,2,98,1,0,786
Iowa                          ,Benton (County),9,0,0,0,71,2,80,0,0,670
Iowa                          ,Black Hawk (County),9,0,0,0,81,2,96,0,0,786
Iowa                          ,Boone (County),9,0,0,0,50,2,93,0,0,650
Iowa                          ,Bremer (County),9,0,0,0,83,2,74,0,0,696
Iowa                          ,Buchanan (County),9,0,0,0,102,2,117,0,0,956
Iowa                          ,Buena Vista (County),9,0,0,0,71,2,71,1,0,656
Iowa                          ,Butler (County),9,0,0,0,116,2,114,0,0,990
Iowa                          ,Calhoun (County),9,0,0,0,32,2,87,0,12,608
Iowa                          ,Carroll,0,0,0,0,4,0,0,0,0,22
Iowa                          ,Carroll (County),9,0,0,0,74,2,33,1,0,524
Iowa                          ,Cass (County),9,0,0,0,79,2,71,9,0,712
Iowa                          ,Cedar (County),9,0,0,0,60,2,62,0,0,598
Iowa                          ,Cerro Gordo (County),9,0,0,0,53,2,49,0,12,552
Iowa                          ,Cherokee (County),9,0,0,0,67,2,96,1,0,724
Iowa                          ,Chickasaw (County),9,0,0,0,88,2,86,0,0,744
Iowa                          ,Clarke (County),9,0,0,0,60,2,42,8,0,532
Iowa                          ,Clay (County),9,0,0,0,72,2,70,1,0,654
Iowa                          ,Clayton (County),9,0,0,0,155,2,118,0,0,1148
Iowa                          ,Clinton,0,0,0,0,4,0,0,0,0,22
Iowa                          ,Clinton (County),9,0,0,0,126,2,70,0,0,906
Iowa                          ,Crawford (County),9,0,0,0,82,2,86,1,0,730
Iowa                          ,Dallas (County),9,0,0,0,71,2,77,0,12,724
Iowa                          ,Davis (County),9,0,0,0,59,2,68,0,0,606
Iowa                          ,Decatur (County),9,0,0,0,56,2,48,0,0,510
Iowa                          ,Delaware (County),9,0,0,0,83,2,86,0,0,736
Iowa                          ,Des Moines (County),9,0,0,0,116,2,90,0,12,950
Iowa                          ,Dickinson (County),9,0,0,0,71,2,47,1,0,562
Iowa                          ,Dubuque (County),9,0,0,0,111,2,89,0,0,854
Iowa                          ,Emmet (County),9,0,0,0,75,2,46,1,0,578
Iowa                          ,Fayette,0,0,0,0,0,0,1,0,0,4
Iowa                          ,Fayette (County),9,0,0,0,95,2,99,0,12,894
Iowa                          ,Floyd (County),9,0,0,0,88,2,78,0,12,766
Iowa                          ,Franklin (County),9,0,0,0,88,2,81,0,0,770
Iowa                          ,Fremont (County),9,0,0,0,107,2,60,0,0,782
Iowa                          ,Greene (County),9,0,0,0,58,2,67,1,0,602
Iowa                          ,Grundy (County),9,0,0,0,40,2,83,0,0,542
Iowa                          ,Guthrie (County),9,0,0,0,47,2,84,1,0,604
Iowa                          ,Hamilton (County),9,0,0,0,58,2,80,0,12,696
Iowa                          ,Hancock (County),9,0,0,0,39,2,47,1,0,434
Iowa                          ,Hardin (County),9,0,0,0,62,2,75,0,0,632
Iowa                          ,Harrison (County),9,0,0,0,106,2,81,1,0,802
Iowa                          ,Henry (County),9,0,0,0,55,2,70,0,0,562
Iowa                          ,Howard (County),9,0,0,0,84,2,112,0,12,878
Iowa                          ,Humboldt (County),9,0,0,0,59,2,89,1,12,724
Iowa                          ,Ida (County),9,0,0,0,67,2,92,1,0,710
Iowa                          ,Iowa (County),9,0,0,0,98,2,76,8,0,826
Iowa                          ,Jackson (County),9,0,0,0,93,2,86,0,0,774
Iowa                          ,Jasper (County),9,0,0,0,70,2,86,8,0,706
Iowa                          ,Jefferson (County),9,0,0,0,62,2,20,0,0,434
Iowa                          ,Johnson (County),9,0,0,0,116,2,66,0,12,890
Iowa                          ,Jones (County),9,0,0,0,96,2,119,0,0,966
Iowa                          ,Keokuk (County),9,0,0,0,92,2,64,0,0,724
Iowa                          ,Kossuth (County),9,0,0,0,63,2,47,1,12,592
Iowa                          ,Lee (County),9,0,0,0,95,2,108,0,0,868
Iowa                          ,Linn (County),9,0,0,0,107,2,90,0,0,914
Iowa                          ,Louisa (County),9,0,0,0,121,2,62,0,0,810
Iowa                          ,Lucas (County),9,0,0,0,55,2,61,0,0,552
Iowa                          ,Lyon (County),9,2,0,0,67,2,53,0,0,542
Iowa                          ,Madison (County),9,0,0,0,78,2,47,8,1,654
Iowa                          ,Mahaska (County),9,0,0,0,82,2,78,8,0,766
Iowa                          ,Marion (County),9,0,0,0,90,2,58,8,0,732
Iowa                          ,Marshall (County),9,0,0,0,98,2,77,0,0,762
Iowa                          ,Mills (County),9,0,0,0,82,2,75,8,0,732
Iowa                          ,Mitchell (County),9,0,0,0,64,2,88,0,0,686
Iowa                          ,Monona (County),9,0,0,0,82,2,74,1,0,682
Iowa                          ,Monroe (County),9,0,0,0,75,2,55,0,0,614
Iowa                          ,Montgomery (County),9,0,0,0,63,2,79,0,0,676
Iowa                          ,Muscatine (County),9,0,0,0,107,2,70,0,0,778
Iowa                          ,O'Brien (County),9,0,0,0,46,2,53,1,0,482
Iowa                          ,Omaha Indian Reservation,9,0,0,0,0,0,0,0,0,42
Iowa                          ,Osceola (County),9,0,0,0,67,2,34,1,0,492
Iowa                          ,Page (County),9,0,0,0,63,2,52,0,1,580
Iowa                          ,Palo Alto (County),9,0,0,0,71,2,88,1,0,718
Iowa                          ,Plymouth (County),9,2,0,0,67,2,27,1,0,468
Iowa                          ,Pocahontas (County),9,0,0,0,59,2,97,1,0,702
Iowa                          ,Polk (County),9,0,0,0,95,2,75,8,0,766
Iowa                          ,Pottawattamie (County),9,0,0,0,79,2,103,9,8,838
Iowa                          ,Poweshiek (County),9,0,0,0,48,2,63,8,0,528
Iowa                          ,Ringgold (County),9,0,0,0,80,2,70,0,0,724
Iowa                          ,Sac (County),9,0,0,0,47,2,91,1,0,630
Iowa                          ,Sac and Fox Tribe of the Mississippi in Iowa,11,0,0,0,18,0,10,0,0,160
Iowa                          ,Scott (County),9,0,0,0,118,2,52,0,0,762
Iowa                          ,Shelby (County),9,0,0,0,71,2,79,1,0,676
Iowa                          ,Sioux (County),9,2,0,0,55,2,53,0,0,492
Iowa                          ,Story (County),9,0,0,0,56,2,121,0,0,766
Iowa                          ,Tama (County),9,0,0,0,102,2,77,0,0,784
Iowa                          ,Taylor (County),9,0,0,0,16,2,57,0,1,420
Iowa                          ,Union (County),9,0,0,0,54,2,78,8,1,670
Iowa                          ,Van Buren (County),9,0,0,0,70,2,61,0,0,618
Iowa                          ,Wapello (County),9,0,0,0,104,2,78,0,0,834
Iowa                          ,Warren (County),9,0,0,0,62,2,54,8,1,602
Iowa                          ,Washington (County),9,0,0,0,48,2,65,0,0,542
Iowa                          ,Wayne (County),9,0,0,0,51,2,53,0,0,502
Iowa                          ,Webster (County),9,0,0,0,58,2,93,1,0,702
Iowa                          ,Winnebago (County),9,0,0,0,47,2,54,1,0,490
Iowa                          ,Winneshiek (County),9,0,0,0,75,2,84,0,0,692
Iowa                          ,Woodbury (County),9,0,0,0,82,2,40,1,0,574
Iowa                          ,Worth (County),9,0,0,0,50,2,66,0,0,552
Iowa                          ,Wright (County),9,0,0,0,80,2,91,1,12,820
Kansas                        ,Allen (County),9,0,0,0,12,2,60,0,12,446
Kansas                        ,Anderson (County),9,0,0,0,0,2,97,0,24,580
Kansas                        ,Atchison (County),9,0,0,0,44,2,88,0,12,622
Kansas                        ,Barber (County),9,0,0,3,8,2,90,3,0,512
Kansas                        ,Barton (County),9,0,0,0,32,2,140,12,0,818
Kansas                        ,Bourbon (County),9,0,0,0,20,2,80,0,12,544
Kansas                        ,Brenham (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Brown (County),9,0,0,0,32,2,110,0,0,612
Kansas                        ,Butler (County),9,0,0,0,44,2,155,0,12,942
Kansas                        ,Butler (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Center (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Chase (County),9,0,0,0,24,2,119,0,12,668
Kansas                        ,Chautauqua (County),9,0,0,0,20,2,66,0,0,442
Kansas                        ,Cherokee (County),9,0,0,0,40,2,134,9,0,784
Kansas                        ,Cheyenne (County),9,0,0,0,0,2,59,9,0,316
Kansas                        ,Clark (County),9,0,0,3,8,2,69,9,0,432
Kansas                        ,Clay (County),9,0,0,0,12,2,121,0,0,572
Kansas                        ,Cloud (County),9,0,0,0,12,2,86,0,12,492
Kansas                        ,Coffey (County),9,0,0,0,8,2,108,0,12,610
Kansas                        ,Comanche (County),9,0,0,6,0,2,98,9,0,560
Kansas                        ,Cowley (County),9,0,0,0,24,2,154,0,12,858
Kansas                        ,Crawford (County),9,0,0,0,32,2,113,9,24,810
Kansas                        ,Decatur (County),9,0,0,0,0,2,58,9,0,310
Kansas                        ,Delaware-Muncie (TDSA),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Dickinson (County),9,0,0,0,20,2,77,3,12,498
Kansas                        ,Doniphan (County),9,0,0,0,44,2,103,0,12,688
Kansas                        ,Douglas (County),9,0,0,0,20,2,89,0,24,652
Kansas                        ,Edwards (County),9,0,0,0,32,2,137,9,0,784
Kansas                        ,Elk (County),9,0,0,0,20,2,101,0,0,572
Kansas                        ,Ellis (County),9,0,0,0,12,2,68,12,0,414
Kansas                        ,Ellsworth (County),9,0,0,3,20,2,94,0,12,596
Kansas                        ,Finney (County),9,0,0,0,12,2,30,9,12,304
Kansas                        ,Ford (County),9,0,0,3,20,2,58,9,0,438
Kansas                        ,Franklin (County),9,0,0,0,8,2,116,3,24,702
Kansas                        ,Garfield (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Geary (County),9,0,0,0,12,2,72,0,0,386
Kansas                        ,Glick (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Gove (County),9,0,0,0,0,2,49,9,0,276
Kansas                        ,Graham (County),9,0,0,0,12,2,77,18,0,468
Kansas                        ,Grant (County),9,0,0,0,12,2,31,9,0,258
Kansas                        ,Gray (County),9,0,0,0,20,2,41,9,0,326
Kansas                        ,Greeley (County),9,0,0,0,0,2,30,9,0,204
Kansas                        ,Greenwood (County),9,0,0,0,32,2,139,0,0,768
Kansas                        ,Hamilton (County),9,0,0,0,12,2,40,9,0,292
Kansas                        ,Harper (County),9,0,0,0,8,2,119,3,12,626
Kansas                        ,Harvey (County),9,0,0,3,32,2,130,3,0,726
Kansas                        ,Haskell (County),9,0,0,2,8,2,49,9,0,320
Kansas                        ,Highland (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Hodgeman (County),9,0,0,0,20,2,87,12,0,550
Kansas                        ,Iowa Indian Reservation (Also NE),4,0,0,0,0,0,0,0,0,20
Kansas                        ,Jackson (County),9,0,0,0,32,2,105,0,12,634
Kansas                        ,Jefferson (County),9,0,0,0,32,2,81,0,16,594
Kansas                        ,Jewell (County),9,0,0,0,12,2,96,0,0,508
Kansas                        ,Johnson (County),9,0,0,0,16,2,37,0,12,388
Kansas                        ,Kearny (County),9,0,0,0,12,2,32,9,0,264
Kansas                        ,Kickapoo Indian Reservation,4,0,0,0,0,0,0,0,0,20
Kansas                        ,Kingman (County),9,0,0,0,8,2,108,3,12,588
Kansas                        ,Kiowa (County),9,0,0,0,8,2,97,9,0,556
Kansas                        ,Kiowa (Township of),7,0,0,0,0,0,9,0,0,66
Kansas                        ,Labette (County),9,0,0,0,24,2,76,0,0,506
Kansas                        ,Lane (County),9,0,0,0,12,2,40,18,0,326
Kansas                        ,Leavenworth (County),9,0,0,0,44,2,101,0,24,764
Kansas                        ,Lincoln (County),9,0,0,3,20,2,61,0,0,384
Kansas                        ,Lincoln (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Linn (County),9,0,0,0,8,2,94,0,24,598
Kansas                        ,Logan (County),9,0,0,0,0,2,49,9,0,276
Kansas                        ,Lyon (County),9,0,0,0,44,2,144,0,24,918
Kansas                        ,Marion (County),9,0,0,0,32,2,119,3,12,710
Kansas                        ,Marshall (County),9,0,0,0,20,2,109,0,0,556
Kansas                        ,Martin (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,McPherson (County),9,0,0,3,32,2,87,3,12,602
Kansas                        ,Meade (County),9,0,0,0,8,2,66,9,0,408
Kansas                        ,Miami (County),9,0,0,0,8,2,85,0,24,572
Kansas                        ,Mitchell (County),9,0,0,0,12,2,67,0,12,410
Kansas                        ,Montgomery (County),9,0,0,0,32,2,65,0,0,486
Kansas                        ,Morris (County),9,0,0,0,20,2,127,0,12,674
Kansas                        ,Morton (County),9,0,0,0,0,2,31,9,0,208
Kansas                        ,Nemaha (County),9,0,0,0,32,2,75,0,12,532
Kansas                        ,Neosho (County),9,0,0,0,24,2,109,9,12,724
Kansas                        ,Ness (County),9,0,0,3,20,2,67,12,12,534
Kansas                        ,Norton (County),9,0,0,0,0,2,67,9,0,344
Kansas                        ,Osage (County),9,0,0,0,12,2,117,3,24,732
Kansas                        ,Osborne (County),9,0,0,0,20,2,100,3,0,530
Kansas                        ,Ottawa (County),9,0,0,0,20,2,84,0,0,458
Kansas                        ,Pawnee (County),9,0,0,0,32,2,139,12,0,802
Kansas                        ,Phillips (County),9,0,0,0,0,2,109,12,0,522
Kansas                        ,Pottawatomie (County),9,0,0,0,20,2,104,0,12,586
Kansas                        ,Prairie Band Potawatomi Reservation,4,0,0,0,0,0,0,0,0,20
Kansas                        ,Pratt (County),9,0,0,0,8,2,95,3,0,524
Kansas                        ,Rawlins (County),9,0,0,0,0,2,39,9,0,238
Kansas                        ,Reeder (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Reno (County),9,0,0,8,32,2,97,0,5,626
Kansas                        ,Republic (County),9,0,0,0,20,2,98,0,12,562
Kansas                        ,Rice (County),9,0,0,3,32,2,131,3,0,752
Kansas                        ,Riley (County),9,0,0,0,12,2,104,0,12,558
Kansas                        ,Rooks (County),9,0,0,3,12,2,94,12,0,524
Kansas                        ,Rush (County),9,0,0,0,20,2,95,12,0,578
Kansas                        ,Russell (County),9,0,0,3,20,2,94,3,0,554
Kansas                        ,Sac and Fox Indian Reservation (Also NE),9,0,0,0,0,0,0,0,0,42
Kansas                        ,Saline (County),9,0,0,0,20,2,85,0,12,512
Kansas                        ,Scott (County),9,0,0,0,0,2,22,9,0,174
Kansas                        ,Sedgwick (County),9,0,0,0,24,2,74,0,25,586
Kansas                        ,Seward (County),9,0,0,0,8,2,44,9,0,332
Kansas                        ,Shawnee (County),9,0,0,0,32,2,75,0,12,548
Kansas                        ,Sheridan (County),9,0,0,0,12,2,67,9,0,428
Kansas                        ,Sherman (County),9,0,0,0,0,2,31,9,0,208
Kansas                        ,Smith (County),9,0,0,0,12,2,91,3,0,468
Kansas                        ,Stafford (County),9,0,0,0,32,2,98,12,0,650
Kansas                        ,Stanton (County),9,0,0,0,12,2,33,9,0,268
Kansas                        ,Stevens (County),9,0,0,2,8,2,34,9,0,260
Kansas                        ,Sumner (County),9,0,0,0,12,2,147,0,13,782
Kansas                        ,Thomas (County),9,0,0,0,12,2,48,9,0,322
Kansas                        ,Trego (County),9,0,0,0,12,2,49,9,0,360
Kansas                        ,Union (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Ursula (Township of),7,0,0,0,0,0,0,0,0,32
Kansas                        ,Valley (Township of),7,0,0,0,0,0,0,0,0,32
